Employee_ID,Full_Name,Gender,Age,Department,Salary,Join_Date,City,Phone_Number,Performance_Score
EMP1197,Hassan Rehman,Male,150,Operations,184747,2018-10-04,Quetta,03179494015,27
EMP1198,Zainab Akhtar,Female,50,,174450,2011-11-19,,03237569527,46
EMP1199,Ayesha Butt,Female,54,Operations,128092,2016-06-15,Islambad,03184522873,66
EMP1200,Shazia Akhtar,M,thirty,Sales,108341,2016-05-12,Peshawar,0314-284-0194,66
EMP1201,Farah Yousuf,Male,59,HR,126333,2020/25/12,Lahore,03474481318,18
EMP1202,Akram Akhtar,Male,37,IT,106683,2015-06-15,Gujranwala,03448042061,27
EMP1203,Nadia Naqvi,Female,58,Marketing,180106,N/A,Islamabad,03449257265,58
EMP1204,Zainab Aslam,Female,35,Marketing,34438,,Lahore,03222056566,-1
EMP1205,Shahid Kiani,female ,8,Operations,178517,2011-02-14,Rawalpindi,03354995235,66
EMP1206,Farah Farooq,Female,32,Finance,239790,07/10/2022,LAHORE,03084320245,23
EMP1207,Faisal,Male,54,IT,117681,29-03-2022,Gujranwala,03221840119,3
EMP1208,Hina Anwar,Male,27,Marketing,107519,2022-05-01,Lahore,03252562292,53
EMP1209,Rukhsar Javed,male,,Operations ,110918,2010-01-09,Pesh,03372278465,13
EMP1210,naveed kiani,F,48,Marketing,222734,2018-12-08,Rawalpindi,03291972935,87
EMP1211,Akram Butt,Female,49,IT,Rs. 97683,2021-11-04,Karachi,003068610285,44
EMP1212,Parveen Hashmi,Male,,Sales,78773,2019-05-24,Sialkot,,44
EMP1213,Faisal Ansari,Female,5,H.R,74301,10/24/2022,Islamabad,03472745566,
EMP1214,Muhammad Hameed,Female,33,Operations ,30205,2015-12-20,Faisalabad,0339-838-1347,
EMP1215, Tahira Malik ,Female,38,Finance,111023,2021-07-31,ISLAMABAD,03331166948,36
EMP1216,Asad Anwar,Female,43,Marketing,68778,2015-07-30,Peshawar,003262902765,500
EMP1217,TARIQ YOUSUF,Male,50,Operations,"$154,166",2012-12-03,Karachi,03276801198,-1
EMP1218,Nadia Ali,Female,48,Sales,195437,2021-11-26,Rawalpindi,Not Given,71
EMP1219,Naveed Aslam,Female,28,Operations,156070,01/03/2023,Rawalpindi,,27
EMP1220,Sadia Butt,Female,24,HR,119756,2019-05-15,Peshawar,03093434777,59
EMP1221,Muhammad Ali,Female,42,Marketing,129386,2010-11-18,Quetta,03233037865,71
EMP1222,Hina Aziz,Male,57,HR,48579,2013-03-03,Rawalpindi,03134845251,2
EMP1223,Javed Khan,Male,37,Finance,"$40,689",2015-12-28,Sialkot,03189219503,4.2
EMP1224,Hassan Anwar,Female,-5,Operations,124070,2016-12-02,multan,03486019552,23
EMP1225,Sadia Hussain,FEMALE,95,Finance,238663,2013-10-14,Faisalabad,03454093693,12
EMP1226,Fatima Saleem,Male,22,Marketing,121536,2015-05-28,Lahore,03049045119,34
EMP1227,Samina Naqvi,M,55,Finance,112984,TBD,Gujranwala,+92-3316698934,80
EMP1228,Bilal Javed,Female,32,FINANCE,10000000,,,003033526512,
EMP1229,Salma Qureshi,Male,36,Finance,248660,2011-09-21,Gujranwala,03327555507,85
EMP1230,Rabia Jafri,MALE,29,Marketing,102372,2015-05-16,Islamabad,03481868311,100
EMP1231,Khadija Durrani,Male,49,HR,59992,08-12-2019,Sialkot,03386133355,89
EMP1232,Ali Kiani,Male,22,marketing,45138,06/06/2016,Multan,03447285195,34
EMP1233,Samina Jafri,Female,25,Marketing,224167,N/A,Quetta,03136556319,2.8
EMP1234,Nasreen Zaidi,Female,56,Mktg,113756,2010-05-13,Sialkot,+92-3049625783,37
EMP1235,Irfan Sheikh,Male,120,Operations,85691,2022-04-28,Lahore,03349631241,12
EMP1236,Irfan Rizvi,Female,32,Finance,36502,2018-05-30,Lahor,+92-3118573074,64
EMP1237,Imran Butt,Female,29,Operations,"$127,211",2010-08-18,Karachi,03122563750,3
EMP1238,Shahid Zaidi,Male,thirty,Sales,,2010-01-06,Multan,,42
EMP1239,Sadia Durrani,MALE,,Marketing,41208-,2015-12-26,Islamabad,003218440661,74
EMP1240,Usman Ali,Female,43,Sales,183314,2014-10-04,QUETTA,,
EMP1241,Noreen Anwar,Female,32,Operations,41589,2021-08-27,Islamabad,03216957012,500
EMP1242,Usman Khan,Female,37,,121984,2011-08-20,Peshawar,03143689704,32
EMP1243,Nadia Baig,Female,48,Marketing,120364,,Sialkot,03490543284,1
EMP1244,Irfan Saleem,Female,54,Marketing,212439,2017-03-31,Peshawar,+92-3366342092,-10
EMP1245,tahira hussain,Female,49,HR,fifty thousand,25-02-2014,Rawalpindi,03143487805,43
EMP1246,Kamran Jafri,Male,47,Operations,117976,2022-08-23,Sialkot,03097011630,12
EMP1247,Ayesha Farooq,Male,53,Sales,154814,,Islamabad,03375614874,33
EMP1248,Ayesha Siddiqui,male,24,HR,63116,2015-07-10,MULTAN,03465690277,98
EMP1249,Zainab Naqvi,Male,39,HR,132774,06-06-2010,Quetta,0325 240 2423,76
EMP1250, Muhammad Saleem ,Female,38,Sales,243051,2015-02-24,Islamabad,0319 054 1689,-10
EMP1251,parveen anwar,Male,twenty-five,Finance,205855,2011-06-23,Lahore,03429329805,19
EMP1252,Faisal Jafri,Male,28,Operations,84296,2022-01-15,Faisalabad,03285527073,2
EMP1253,Noreen Rehman,Male,29,IT,109069,2021-11-08,Karachi,03021615559,-1
EMP1254,Naveed Khan,Male,22,HR ,64295,01/11/2017,Islamabad,03214052129,15
EMP1255,SAMINA KHAN,Female,25,Finance,85527,2020-09-13,Quetta,03392934499,97
EMP1256,Imran Javed,Female,47,Sales,216775,2011-10-06,Islamabad,03477607486,81
EMP1257,Mariam Aziz,Female,33,HR,"$39,969",2010-03-29,Islamabad,0341-137-2988,55
EMP1258,RUKHSAR HUSSAIN,M,59,IT,158981,21/11/2012,Karachi,03155975718,77
EMP1259,Khadija Raza,Female,200,Sales,74200,05/21/2015,Lahore,03063039291,85
EMP1260,Shahid Zaidi,Male,31,,81831-,2017-02-16,Peshawar,03128656118,6
EMP1261,Ahmed Iqbal,Male,,Operations,114482,27-04-2019,Quetta,03256177939,99
EMP1262,Sadia Jafri,Male,46,Operations,230486,31/08/2019,Queta,03494179683,55
EMP1263,Sana  Raza,Male,,IT,200182,2023-06-07,Rawalpindi,03250582530,93
EMP1264,Hassan Akhtar,Female,39,IT,,2012-05-17,Isb,03460456057,16
EMP1265,Nasreen Siddiqui,Female,,Operations,189848,2020-12-02,,,100
EMP1266,Naveed Aziz,male,29,IT,"$96,020",2010-08-18,Islamabad,03435296149,84
EMP1267,Omar Ali,Female,49,finance,165323,2018-12-26,Multan,03072282219,64
EMP1268,Khadija Khan,Female,22,HR,36539,N/A,Gujranwala,03015886282,58
EMP1269, Fatima Ali ,Female,56,Finance,177599,,Faisalabad,03262534832,67
EMP1270,Akram Durrani,Male,31,Operations,10000000,2018-06-16,Karachi,0304 683 4775,7
EMP1271,Tahira Siddiqui,Male,56,HR,135145,2019-04-08,islamabad,03347684709,59
EMP1272,Usman Naqvi,Female,60,,232792,15-05-2022,karachi,03311982755,15
EMP1273,Salma Rehman,FEMALE,30,Marketing,Rs. 175697,2015-12-24,Faisalabad,03168041409,3.5
EMP1274,Hassan Javed,Female,38,HR,164865,2011-07-05,Karachi,03148597269,78
EMP1275,Zainab Qureshi,Male,49,Marketing,88982,2012-08-23,Lahore ,Not Given,13
EMP1276,javed hameed,Female,38,Sales,202569,,Quetta,03267521272,48
EMP1277,Kamran Butt,Female,49,Marketing,184607-,2021-08-06,Islamabad,03157809882,3
EMP1278,Shahid Hussain,Female,29,it,106804,24/07/2022,Faisalabad,,200
EMP1279,farah hussain,Male,49,Finance,500,12/16/2019,Faisalabad,03362218908,43
EMP1280,Fatima Sheikh,Female,39,Operations,110819,2017-07-22,Karachi,0316 675 5255,32
EMP1281,Javed Jafri,Male,22,Operations,182233,2019-04-13,Karachi,03368877510,14
EMP1282,Hina Akhtar,Female,33,IT,31470,2013-01-18,Peshawar,03497469400,17
EMP1283,HINA QURESHI,MALE,,Finance,140588,2018-01-17,Lhr,03248615169,32
EMP1284,Imran Raza,Female,28,Sales ,88306,19/03/2011,Lahor,03274188387,43
EMP1285,Khadija Zaidi,Female,30,IT ,222042,2023-02-15,Mltn,0339-274-9391,88
EMP1286,Waqar Khan,Female,95,IT,42980,2019-08-14,Islamabad,03178523330,57
EMP1287,Nadia Siddiqui,Female,34,Marketing,57675,2013-12-19,Lahore ,03265577557,82
EMP1288,Rizwan Anwar,female,59,it,"$165,392",,Karachi,03169687613,-1
EMP1289,Zainab Qureshi,Female,51,Operations,188471,2011-06-16,Quetta,03268685777,81
EMP1290,Hassan Malik,Female,25,,34002,2012-11-26,Gujranwala,+92-3314637652,3
EMP1291,Sadia Baig,FEMALE,39,Sale,198450,2011-12-20,Multn,03267085807,9
EMP1292,Shazia,Female,60,HR,57007,2018-01-15,Peshawar,03496231589,40
EMP1293,Salma Mirza,M,26,Operations ,5000000,2013-04-26,Quetta,03290321827,22
EMP1294,Imran Javed,Male,45,IT,239421,2013-04-21,Faisalabad,03123306584,3.5
EMP1295,rukhsar rehman,M,8,IT,100927,2020-09-03,Faisalabad,03010689646,15
EMP1296,Faisal Yousuf,Female,,Marketing,154162-,2023-04-30,Quetta,03379084983,-10
EMP1297,Asad Khan,Male,45,IT,,2021-01-14,,,23
EMP1298,Asad Iqbal,F,,,231650,2011-07-02,Multan,03417035055,16
EMP1299,Tahira  Jafri,Female,24,Sales,82496-,2022-06-05,Islamabad,03025496941,48
EMP1300,Rabia Khan,Female,46,Mktg,118559,,Queta,03418989077,77
EMP1301,Asad  Zaidi,Male,32,I.T.,142736,2020-06-18,Gujranwala,03127075254,93
EMP1302,Asad Ansari,Female,48,Sales,83431,2012-03-11,Lahore,03264370744,2.8
EMP1303,Akram Malik,Male,25,Marketing,202508,2013-11-01,Peshawar,03026222974,1
EMP1304,Hassan Naqvi,male ,24,HR,238852,2012-04-25,Lahore,03048832971,99
EMP1305,Naveed Butt,Female,51,IT,,,Quetta ,03416314366,47
EMP1306,Zainab Baig,Male,58,Finance,108466,2023-03-19,Gujranwala,,32
EMP1307,Tariq Baig,Female,40,H.R,78658,2015-07-12,Faisalabad,+92-3048857808,19
EMP1308,MARIAM HUSSAIN,Male,35,hr,149783,2014-12-19,islamabad,003462245891,50
EMP1309, Ali Durrani ,Female,36,Marketing,125289,2018-11-06,,0345 340 2842,83
EMP1310,Sana  Anwar,Male,59,IT,100283,2013-07-27,Faisalabad,03397973637,75
EMP1311,FAISAL KIANI,Female,27,Finance,206878,2022-02-07,Faisalabad,03128451000,23
EMP1312,Fatima Javed,Male,,Operations,217805,2022-10-07,QUETTA,0300XXXXXXX,
EMP1313,Asad Rizvi,M,25,Finance,164588,2021-03-27,Islamabad,03496205603,95
EMP1314,Salma Jafri,Male,33,HR,153211,2015-03-13,Karachi ,03065604429,Average
EMP1315,irfan farooq,M,59,IT ,35230-,,Peshawar,03068421330,84
EMP1316,Tahira Qureshi,female ,53,Sales,"$91,552",2013-03-19,Multan,+92-3450427301,24
EMP1317,Asad Durrani,Female,55,IT,171713,32-13-2020,Lhr,,74
EMP1318,Majid Ahmed,Male,56,,"$128,899",2023-05-04,Lahor,03026574707,81
EMP1319,Nadia Aziz,male,10,Sales,66752,2011-08-30,Rawalpindi,03397470016,44
EMP1320,Waqar Zaidi,Male,10,Marketing,79852,2019-11-01,Karachi,03348801784,94
EMP1321,Bilal Hashmi,Female,60,Marketing,212241,2014-12-14,Faisalabad,0306-392-8057,24
EMP1322,ARIF SALEEM,F,39,Sales,,2018-07-02,Rawalpindi,0317-174-9286,2.8
EMP1323,Nadia Siddiqui,Female,37,IT,,11/02/2012,Rawalpindi,03494677537,12
EMP1324,RUKHSAR AZIZ,Male,twenty-five,marketing,34536,2016-08-02,Sialkot,03463387741,Average
EMP1325,Ahmed Javed,Male,22,IT,141628,2017-09-24,Karachi,03367124503,68
EMP1326,Rukhsar Rizvi,Female,12,HR,30047,2014-10-23,Sialkot,03140265112,88
EMP1327,Sana  Javed,F,60,IT,163073,2015-08-20,Karachi,03193460671,18
EMP1328,Javed Zaidi,Male,31,Sales,117625,19-01-2022,Quetta,03312344518,57
EMP1329,Akram Aslam,Male,55,Sales,42824,Jan 2020,Karachi,03149080194,28
EMP1330,Mariam Qureshi,Male,54,IT,56477,2012-11-28,Peshawar,03069564893,54
EMP1331,Arif Siddiqui,Male,46,,104353,,Sialkot,+92-3241468129,55
EMP1332,Zainab Butt,Female,,,126680,2022-05-30,Gujranwala,03469677601,53
EMP1333,Sadia Hameed,Female,36,HR,,2019-04-10,Lhr,,41
EMP1334,Faisal Durrani,Male,twenty-five,Sales,126529,2023-04-07,Karachi,N/A,27
EMP1335,Sadia,Female,43,,98723,2021-09-01,Quetta,03211385579,13
EMP1336,Mariam Hashmi,Female,37,HR,198092,,Rwp,0328 388 6058,83
EMP1337,Imran Kiani,Male,36,HR,133586,2015-12-09,lahore,03343064672,53
EMP1338,Tariq Hameed,Male,41,Marketing,142931,2016-01-22,Islamabad,N/A,Excellent
EMP1339,Shahid Baig,Male,56,Operations,221689,2015-08-02,LAHORE,03283729354,90
EMP1340,Zainab Sheikh,Male,52,IT,198479,2010-05-07,Faisalabad,03070969959,34
EMP1341,Hassan Jafri,Female,41,Operations,45665-,2013-11-28,Multan,03084822264,18
EMP1342,Farah Baig,Male,32,Marketing,54665,2018-06-03,Peshawer,03012344166,64
EMP1343,Muhammad Siddiqui,F,33,Operations,109659,2014-11-10,Gujranwala,03276220651,64
EMP1344,Imran  Zaidi,M,60,Finance,34254,,Qta,0301-180-4521,33
EMP1345,Kamran Aslam,Female,46,Finance,177627,Not Available,Quetta,03281355354,28
EMP1346,Hina Malik,Male,55,Hr,Rs. 58062,2019-01-17,Peshawar,03030018938,95
EMP1347, Kamran Raza ,Male,38,Operations,135956,32-13-2020,Rawalpind,03223271700,9
EMP1348, Ayesha Qureshi ,Male,47,Marketing,46153-,2012-06-06,Multan,Not Given,16
EMP1349,Khadija Siddiqui,Female,27,HR,500,2019-06-01,Qta,03416020320,47
EMP1350,Rizwan Khan,Female,32,Operations,192531,2020-01-08,Queta,Not Given,30
EMP1351, Fatima Qureshi ,MALE,30,Operations,"$46,628",2020-04-01,Islamabad,03187297675,89
EMP1352,tahira malik,Female,51,Sales,116588,2013-05-11,rawalpindi,0348-960-3125,5
EMP1353,parveen yousuf,Female,41,marketing,199928,2010-02-23,Karachi,03498064760,13
EMP1354,Rukhsar Siddiqui,male,52,IT,500,,Lahore,03233339936,26
EMP1355,Kamran Khan,F,38,Operations,38106,2013-11-03,,,100
EMP1356,Usman Siddiqui,Female,55,Operations,,2021-11-29,Qta,03393689067,96
EMP1357, Imran Jafri ,Female,32,Marketing,27681,2017-12-18,Faisalabad,03368147312,89
EMP1358,Usman Ali,Male,38,Marketing,203423,2016-08-25,PESHAWAR,03024265941,14
EMP1359,Parveen  Mirza,Female,36,Finance,114760,2014-06-30,Karachi,03490592995,31
EMP1360,Ahmed Naqvi,Female,39,Operations,30896,12/21/2013,,Not Given,19
EMP1361, Shahid Ahmed ,Male,twenty-five,IT ,168635,TBD,Karachi,03395450709,-10
EMP1362,Sana Sheikh,Male,36,,136963,2015-06-14,Sialkot,0314 430 3825,15
EMP1363,Bilal Mehmood,female ,36,Fin,224919,2014-02-08,Rawalpindi,03144547727,34
EMP1364,Faisal Butt,Male,60,It,93217,2017-01-07,Rawalpindi,03398881010,150
EMP1365,Omar Siddiqui,Female,49,Sales,213728,02/21/2010,Karachi,03478079093,30
EMP1366,Sadia,Female,41,It,5000000,04/03/2020,Multan,03098018173,49
EMP1367,Samina Anwar,F,,Operations,176156,2016-03-16,Peshawar,03429931688,99
EMP1368,Rabia,Male,55,HR,119823,N/A,Faisalabad,03244898234,88
EMP1369,Farah Siddiqui,Female,31,Operations,167519,10/09/2020,Lahore,03312852287,90
EMP1370,Akram Naqvi,M,-5,Finance ,N/A,2018-10-29,Peshawar,03037807105,9
EMP1371,Noreen Hashmi,Female,29,HR,214808,16/01/2011,Peshawar,,4.2
EMP1372,Salma Akhtar,Female,30,HR,109366,2019-11-25,Islamabad,03278453832,38
EMP1373,Ali Durrani,Male,42,Finance ,237719,Jan 2020,Islamabad ,03110994421,98
EMP1374,Naveed Javed,Male,56,Operations,132882,TBD,Sialkot,03110495739,61
EMP1375,Omar Iqbal,Female,23,Operations ,91089,2011-11-13,Gujranwala,03152265353,-1
EMP1376,Irfan Anwar,Male,49,Operations,120156,N/A,Rawalpindi,03130682411,92
EMP1377,Tahira Rizvi,Female,twenty-five,HR,209037,Jan 2020,Pesh,03377647844,58
EMP1378,Parveen Mirza,Male,28,Finance,61051,2018-02-12,Peshawar,03497098117,69
EMP1379, Rizwan Ahmed ,Female,58,Sales,220665,2016-06-16,QUETTA,03117529652,83
EMP1380,Rizwan Yousuf,Female,32,HR,176606,2022-02-26,Multan,0316-080-8227,
EMP1381,salma sheikh,female ,24,Finance,97406,2021-05-06,Quetta,0338-565-5250,29
EMP1382,Ayesha Raza,Female,45,Hr,"$184,858",2017-06-03,Islamabad,,92
EMP1383,Mariam Jafri,F,58,operations,70106,2017-07-03,Queta,03431890169,70
EMP1384,Shazia Mehmood,Female,25,Sales,224468,2013-05-09,Islamabad ,03322537120,78
EMP1385,Tahira Akhtar,Female,95,Operations,145592,,Islamabad,03228724468,-1
EMP1386,Farah Javed,Male,39,HR,48431,2011-06-25,Lahore,03199848654,86
EMP1387,Irfan Durrani,Male,54,IT,117606,2021-04-27,Karachi	,003381647438,11
EMP1388,Faisal Durrani,Male,29,IT,500,2010-03-04,Multan,0301 680 4206,29
EMP1389,Ahmed Khan,Female,57,Sale,73435,2012-08-20,Gujranwala,,59
EMP1390,Arif Sheikh,Female,40,HR,Rs. 78683,2011-05-14,Islamabad,0316 896 1318,44
EMP1391,Khadija Mehmood,Male,39,IT,172242,2015-07-13,KARACHI,03091524118,50
EMP1392,Noreen Butt,Female,41,,32163,2023-08-27,Lahore,03130766900,18
EMP1393,Ahmed Aziz,Female,44,Finance,96731,---,Faisalabad,03075211223,50
EMP1394,SADIA SHEIKH,Male,39,Marketing,54038,2016-12-10,Lahore,,47
EMP1395, Nasreen Aziz ,Female,24,HR,114313,2016-03-31,Peshawar,03288511877,77
EMP1396,irfan hameed,Female,28,Finance,206722,2022-12-15,Karachi,03227307181,100
EMP1397,Naveed Saleem,Female,52,Marketing,109824,2015-05-06,Lahore,03484577463,96
EMP1398,MUHAMMAD HAMEED,Male,,Finance,52899,,,03060231698,39
EMP1399,Parveen Baig,Male,38,HR ,44502,TBD,PESHAWAR,Not Given,82
EMP1400,Ayesha Siddiqui,Female,25,Sales,"$170,305",2015-12-04,Islamabad,03259606051,40
EMP1401,Samina Raza,Female,33,HR,fifty thousand,2016-01-07,Gujranwala,03010585564,5
EMP1402, Faisal Aziz ,M,48,HR,226728,2017-11-07,Lahore,,40
EMP1403,parveen raza,Female,,Finance,187234,2021-11-09,Islamabad,03467713405,89
EMP1404,Ayesha Ansari,Female,54,Sales,61337,2010-04-07,Faisalabad,003062295174,11
EMP1405,RUKHSAR ANWAR,M,22,Sales,103699,2020-04-28,Multan ,+92-3018758869,48
EMP1406,Hina Naqvi,Male,47,Sales,54520,2017-04-12,Faisalabad,03055745053,30
EMP1407,Bilal Ali,M,55,Marketing,"$144,602",2019-10-20,Quetta,03237182451,12
EMP1408,Shahid Baig,Male,55,HR,60626,2010-09-16,Multan,03392445680,79
EMP1409,Naveed,Female,60,Sales,,2011-02-08,Sialkot,03157996006,46
EMP1410,Hassan Raza,Female,56,Marketing,500,01/14/2022,Karachi,03115187852,53
EMP1411,arif saleem,Female,51,Finance,44768,2012-01-25,Karachi,03461681710,2
EMP1412,Tahira Anwar,male,48,Sales,98355-,2011-01-20,Islamabad,03116038255,28
EMP1413,Waqar Hussain,Female,30,Operations,79298,2019-07-02,Sialkot,0346 958 8589,29
EMP1414,Samina Ali,Female,56,Finance,117782,2023-05-03,Islamabad,03317052675,Good
EMP1415,Naveed Rehman,Male,37,IT,36113,2011-12-24,Multan,03150033119,22
EMP1416,Hassan Anwar,Female,33,Marketing,,2011-11-16,Faisalabad,03414918801,30
EMP1417,Faisal Qureshi,Male,38,,"$98,456",02/17/2015,Peshawar,03425339663,81
EMP1418,JAVED MIRZA,female ,50,Finance,74165,2011-05-11,Faisalabad,0311-929-4238,2.8
EMP1419,Salma  Hashmi,Female,26,IT,119044,Last Year,,03047775156,12
EMP1420,Irfan  Aslam,Female,56,Marketing ,103733,2012-05-26,Faisalabad,0300XXXXXXX,72
EMP1421,Rukhsar Qureshi,Female,52,HR,83568,2010-01-11,Islamabad,03349808824,74
EMP1422,HASSAN RAZA,Female,53,HR,138737,,Multan,03275488223,62
EMP1423,Faisal Ahmed,Male,48,FINANCE,89391,2021-04-04,Peshawar,03430076471,26
EMP1424,Sadia Aslam,Male,58,Operations,35472,2011-01-27,Peshawar,03146606003,41
EMP1425,Waqar  Rizvi,Female,40,It,123255,2012-10-13,,03499323531,92
EMP1426,Nadia Javed,Male,33,Operations,119246,,Faisalabad,03067982918,
EMP1427,Shahid Aziz,Male,twenty-five,Sales,35519,2017-02-12,Rawalpindi,03084808012,31
EMP1428,Parveen Anwar,Female,43,Finance ,122326,2023-01-25,Islambad,+92-3412186404,Poor
EMP1429,Rizwan Mehmood,Female,45,Finance,213949,,,03087523534,10
EMP1430,noreen hashmi,Male,54,IT,237996,2014-07-27,,03212177526,23
EMP1431,Majid Yousuf,Female,,Marketing,214410,2021-05-11,Peshawar,03137622902,54
EMP1432,Waqar Aslam,Male,50,HR,132094,2019-11-17,Sialkot,03311781029,
EMP1433,Zainab Ahmed,Male,27,Sales,54759,2018-10-06,Multan,03079721709,57
EMP1434,Mariam Rehman,Male,43,Finance,113767,2019-05-15,Faisalabad,+92-3439822210,64
EMP1435,Faisal Ali,Female,40,IT,,2015-09-11,Peshawar,03423380076,-5
EMP1436,KHADIJA HAMEED,Female,41,Sales,193856,2013-01-02,Peshawar,03040338081,85
EMP1437,Samina Jafri,male,49,Operations,"$185,548",2013-04-01,multan,03065256621,74
EMP1438,Nadia Iqbal,female,36,Sales,167081,02/13/2021,Rawalpindi,03317876259,-5
EMP1439,Shahid Butt,Male,22,Finance,Rs. 46745,2020-12-25,Karachi,03070206033,91
EMP1440,Tariq Zaidi,Male,58,hr,248822,,Faisalabad,0339 473 7809,15
EMP1441, Farah Saleem ,MALE,49,,222701,2012-12-14,Karachi,03499443426,31
EMP1442,Samina Iqbal,Female,24,I.T,142571,2023-06-09,Gujranwala,+92-3321564332,12
EMP1443,Sana Rehman,Female,44,Operations,229691,2014-10-20,Peshawar,,80
EMP1444,Asad Baig,Female,50,Operations,67967,13-11-2021,Islamabad,,87
EMP1445,Shazia Yousuf,Male,51,Finance,144263,Not Available,Faisalabad,Not Given,18
EMP1446,Samina Javed,Male,22,IT,27321,2010-09-23,Sialkot,03321230536,3
EMP1447,Hassan Aziz,Male,50,Operations,225929,2012-08-22,Islamabad,03083112591,7
EMP1448,Usman  Ali,Male,54,Operations,170827,2012-08-13,Karachi,03353909202,7
EMP1449,Tariq Qureshi,Female,36,Hr,243107,2021-01-22,Peshawar,+92-3195202538,31
EMP1450,Tahira,Male,48,IT,30188,2011-01-15,Islamabad,+92-3123404936,88
EMP1451, Ayesha Jafri ,Female,,HR,230448,2013-08-26,Faisalabad,03031685822,Average
EMP1452,Tariq Mehmood,Female,forty,Finance,180421,2017-09-04,Karachi,003255903538,3
EMP1453,Shahid  Hussain,Female,36,Marketing,208462,2013-07-11,Faisalabad,03438605389,99
EMP1454,sana qureshi,Male,28,Sales,195441,01/10/2012,MULTAN,03497143176,97
EMP1455,rukhsar ahmed,male,29,Operations,61676,2018-08-31,LAHORE,03323489423,32
EMP1456,Omar Hussain,Female,54,Operations,148239,N/A,Quetta,03490987767,2.8
EMP1457,Akram Mehmood,Male,,Finance,236212,2021-04-25,Multan,03078550839,3
EMP1458,Rizwan,Male,120,It,N/A,2020-03-07,Multan,03134616876,41
EMP1459,Samina Siddiqui,Female,47,Marketing,Rs. 50278,2021-06-17,Faisalabad,03274880483,87
EMP1460,Farah Durrani,Male,8,Sales,52419,2018-07-06,Faisalabad,0306 515 8740,96
EMP1461,Naveed Hameed,male ,54,IT,245711,2012-05-06,Multan,03222439507,
EMP1462,Parveen Yousuf,Male,41,Sales,187700,2021-12-08,KARACHI,03490640416,74
EMP1463,Usman Sheikh,Male,33,MKTG,70459,2020/25/12,Islamabad,03438157130,2.8
EMP1464,Usman Kiani,Male,33,Marketing,10000000,2018-12-04,Quetta,03071242137,100
EMP1465,Omar Ali,Female,22,Marketing,153544,2022-03-26,Islamabad,+92-3370599012,74
EMP1466,Fatima Rizvi,F,44,HR,249855,2011-03-19,Rawalpindi,03392355334,2.8
EMP1467,Bilal Mirza,Female,32,Operations,124987,2016-05-14,Rawalpindi,03314341749,94
EMP1468,Imran  Yousuf,Male,30,Finance,201600,2018-04-29,Rawalpindi,03161659693,70
EMP1469,Majid Qureshi,Male,31,,124993,2018-06-10,Karachi,03296239314,8
EMP1470,,,,,,,,,
EMP1471,Naveed Malik,Female,23,Marketing,142339-,2022-01-19,Karachi,Not Given,69
EMP1472,Parveen Akhtar,Male,-5,Finance,,27/01/2020,Multan,03491729035,45
EMP1473,Imran Iqbal,Female,23,Sales,64186,2019-07-22,Multan,03353995738,60
EMP1474,MUHAMMAD DURRANI,M,25,IT,Rs. 188855,2021-11-14,Multan,03066426269,86
EMP1475,Majid Aslam,Male,22,HR ,191285,2018-03-19,Multan,03381745429,-10
EMP1476,Imran Khan,Male,53,,180827,2019-10-19,Karachi ,,3
EMP1477,Arif Sheikh,MALE,120,H.R.,133940,2021-08-31,Sialkot,03090368898,36
EMP1478,Waqar Saleem,Female,46,Marketing,137334,2022-10-18,Islamabad,03179292008,2
EMP1479,Ahmed Aziz,Male,23,Operations,85224,2023-07-18,Multan,03380332126,44
EMP1480,Javed Ali,Female,36,Sales,10000000,,Rawalpindi,003286667744,42
EMP1481,Sadia Javed,Female,47,Finance,,2011-07-03,Sialkot,03246493377,90
EMP1482,Mariam Mirza,Female,thirty,Finance,236582,2022-03-01,Rawalpindi,03111201911,86
EMP1483,Rizwan  Aslam,Male,40,Finance,83143,2011-09-03,Sialkot,N/A,3
EMP1484,Parveen Ali,Female,43,,87113,06/09/2010,Faisalabad,03070991492,-10
EMP1485,Khadija Rehman,Male,22,IT,226470,2021-02-26,Karachi,03137687771,68
EMP1486,Shazia Hameed,Male,45,Finance,139083,2013-08-09,Qta,03215937620,9
EMP1487,Javed Iqbal,Female,47,Sales,63701,2019-07-31,Karachi  ,03459794063,4.2
EMP1488,rizwan jafri,Male,29,Finance,50758,2011-04-16,karachi,0300XXXXXXX,44
EMP1489,Rukhsar Durrani,Male,44,Marketing,97110,2018-10-27,Islamabad,03045233778,4.2
EMP1490,Akram Yousuf,Female,,Operations,190578,2018-10-04,Sialkot,03081723698,18
EMP1491,Arif Malik,male ,60,Finance,65301,2022-05-09,Rawalpindi,03095752856,70
EMP1492,Tariq Aslam,Male,24,Sales,Rs. 168919,2020-01-14,Sialkot,03376120776,34
EMP1493,Nasreen Iqbal,Female,31,HR,"$162,042",2022-02-18,Peshawar,+92-3053063432,
EMP1494,Muhammad Raza,Male,25,Marketing,133999,2018-07-23,Quetta,,
EMP1495,Muhammad Hashmi,female,59,I.T,123281,Not Available,Rawalpindi,03140595359,62
EMP1496,Irfan Javed,Male,39,Marketing,189418,2013-01-19,Lahore,03242133795,48
EMP1497,Farah Javed,Male,33,HR,182212,2020-02-14,Lahore,03271772590,46
